tconst,averagerating,numvotes
tt7830960,7.2,1086
tt7831358,5.9,6592
tt7831674,6.1,1176
tt7832124,7.6,21558
tt7832848,5.6,9083
tt7833530,2.8,1228
tt7833952,6.6,1516
tt7834636,8,1769
tt7836688,8.1,3348
tt7838252,8.2,109763
tt7838494,6,1570
tt7838536,4.8,10516
tt7839456,6.7,1356
tt7841496,5.7,5585
tt7843600,6.8,7087
tt7843946,7.1,4279
tt7844166,6.2,2951
tt7845644,7.2,7825
tt7845798,6.7,1121
tt7846056,7,5095
tt7846844,6.6,242798
tt7850334,4.5,1390
tt7851428,3.3,12180
tt7851798,5.1,1533
tt7899698,7.7,1520
tt7900528,3.5,2161
tt7901384,5.4,1061
tt7901408,4.8,2230
tt7901610,6.1,1521
tt7901640,7.2,5782
tt7901798,7.6,8367
tt7902072,7.2,60617
tt7902124,6.5,1478
tt7903530,5.2,5448
tt7905466,8.2,40492
tt7905880,6.6,2335
tt7907916,7.7,3900
tt7907922,7,16188
tt7908628,8.5,124904
tt7908756,7,7451
tt7909444,7.2,1620
tt7909878,7,2058
tt7909970,8.3,135042
tt7910444,5.9,1778
tt7912470,7.5,1511
tt7913172,6.8,1570
tt7913394,3,1006
tt7913450,6.8,2290
tt7913934,6.2,2704
tt7914040,7.6,1391
tt7914416,7.6,34733
tt7915554,6.5,3891
tt7957314,6.1,1286
tt7957694,5.6,15227
tt7958736,5.6,70042
tt7958782,6.6,3243
tt7959026,7,167164
tt7959138,6,2460
tt7959216,7.2,16947
tt7959500,3.7,5478
tt7961060,7.7,36279
tt7962932,5.6,5292
tt7963218,1.9,1080
tt7964088,7.7,1557
tt7965440,6,1648
tt7965802,7.8,4492
tt7967262,7.1,3709
tt7967302,6.8,7764
tt7967412,6.6,9348
tt7967580,6.1,1129
tt7967862,9.3,1507
tt7968456,6.2,1964
tt7969836,6.9,1592
tt7970348,4.7,4311
tt7971476,7.4,25866
tt7972012,5.8,6726
tt7972178,5.9,1453
tt7972570,5.4,1934
tt7973916,3.4,2118
tt7974772,3.5,8156
tt7975192,4.2,1291
tt7975244,6.6,315196
tt7976208,2.9,4693
tt7976532,8.3,1667
tt7976568,6,2133
tt7978230,5.3,1664
tt7978672,4.6,7610
tt7978710,6.8,3253
tt8046498,5.9,6605
tt8047208,6.8,4820
tt8049666,6.8,4490
tt8049772,6.7,1119
tt8050586,6.5,1529
tt8050740,8.3,11352
tt8050756,8.6,24810
tt8051738,6.9,1864
tt8051894,6.7,9552
tt8052768,7.8,1680
tt8053258,5.6,1351
tt8054066,5.4,1768
tt8054150,6.4,1768
tt8054608,6.8,2710
tt8055888,7.3,9730
tt8058874,5.2,13121
tt8058904,6.4,1428
tt8059654,3.3,1320
tt8059926,8,2503
tt8060328,5.6,6853
tt8060408,6.7,2081
tt8060624,4.2,1182
tt8060774,6.4,3698
tt8060978,6,1770
tt8061070,5.2,2053
tt8063174,5.1,10884
tt8063826,3.1,1601
tt8063874,1.6,1123
tt8064302,7.9,109109
tt8064418,3,2479
tt8064558,7.1,1751
tt8065796,7.4,1182
tt8066574,6.1,1664
tt8066878,7.4,4023
tt8066940,3.8,16927
tt8068860,7.4,52367
tt8068900,7.5,1099
tt8068936,7.6,1246
tt8069036,6.7,12895
tt8071308,6.6,1772
tt8072400,7.1,3712
tt8074128,4.4,1201
tt8074340,6.1,1348
tt8074486,3.4,1849
tt8075008,6.4,4689
tt8075016,4.8,12374
tt8075192,7.9,94187
tt8075202,6.2,4728
tt8075260,6.2,27259
tt8076110,5.8,1806
tt8076222,8.4,1997
tt8076344,7.1,4479
tt8077544,7.6,1041
tt8078816,8,10851
tt8079248,6.8,183336
tt8080054,8.3,8163
tt8080122,8.1,25667
tt8080196,6,1429
tt8080204,5.5,45556
tt8080292,5.5,6849
tt8080302,7.1,2025
tt8080556,7.4,1180
tt8081062,1.8,3922
tt8081566,7.1,1803
tt8083606,6.3,1767
tt8085790,5.6,15901
tt8086718,7.9,6531
tt8088236,9.6,1092
tt8088944,6.6,3961
tt8089592,7.6,60893
tt8090564,6,2529
tt8090580,7.1,6846
tt8091892,8,4019
tt8092118,8,3482
tt8092252,7.7,8237
tt8092888,7.1,2784
tt8092942,7.3,1315
tt8093700,6.9,82066
tt8093952,6.5,1887
tt8094252,5.7,5761
tt8193790,6.6,12929
tt8194318,5.9,1123
tt8194716,8.2,4102
tt8195518,4.4,13764
tt8196068,4.7,2879
tt8196692,3.4,3525
tt8197998,6.7,5345
tt8199790,8.9,4088
tt8199972,7.8,4654
tt8200004,8.1,2233
tt8200456,6,1814
tt8200550,6.7,3513
tt8200742,4,4100
tt8201142,6.7,1101
tt8201170,5.8,46062
tt8201186,8,29098
tt8201352,7.4,3157
tt8201404,6.5,4743
tt8201434,6.6,1733
tt8201618,7.7,1448
tt8201814,6.4,4220
tt8201852,5.4,30768
tt8202612,5.7,8331
tt8205028,6.2,3385
tt8205656,6.5,1560
tt8206398,5.6,1892
tt8206668,7.1,45763
tt8206708,6.8,1606
tt8207660,7.6,1270
tt8208098,6.4,1244
tt8209702,6.6,7329
tt8210856,6,35053
tt8212958,6.7,4186
tt8213522,6.5,14134
tt8215480,4.5,2935
tt8220344,7.1,4006
tt8221842,6.7,1018
tt8222408,6.1,1716
tt8223250,7.5,1078
tt8223844,6.6,3499
tt8225204,8,3397
tt8226360,7.6,26080
tt8226892,6.1,1195
tt8228172,5.4,6701
tt8228288,7,319963
tt8228316,3.4,3100
tt8228538,6.6,2035
tt8228732,7.5,1549
tt8230448,7.5,13158
tt8231086,6.5,1028
tt8231668,5.6,15037
tt8232504,9,4112
tt8232636,8.2,4756
tt8233874,6.4,12395
tt8234892,5.2,1226
tt8235236,6.8,23714
tt8235296,1.6,2773
tt8235660,2.8,2834
tt8236336,7.2,56016
tt8236366,4.9,3129
tt8236528,7.5,1869
tt8236544,8.1,1403
tt8236556,7.7,8139
tt8237172,6.1,6219
tt8237272,5.9,2681
tt8307082,7.1,6030
tt8310474,6.2,16773
tt8310476,6.2,1057
tt8310486,5.2,26717
tt8310612,7.8,12189
tt8310924,6.4,1388
tt8311792,5.5,1146
tt8311958,6.1,2417
tt8312392,6.4,1553
tt8314920,6.8,1946
tt8315128,6.8,1450
tt8316568,4.8,1046
tt8317568,8.5,17445
tt8318284,3.3,1264
tt8318648,6.3,2388
tt8318702,3.8,2314
tt8319098,5.8,1324
tt8322592,5.9,1992
tt8322908,5.4,1915
tt8323104,5.7,5760
tt8323120,6.5,8584
tt8323628,6.8,24448
tt8323668,6.9,33436
tt8323702,7.1,12667
tt8324422,8.1,15971
tt8324462,4.6,1193
tt8325442,6.7,3816
tt8326624,6.8,1579
tt8326824,5.9,4126
tt8327630,3.5,1387
tt8328460,7.7,1416
tt8328716,3.8,11081
tt8328740,7.1,2579
tt8329148,6.6,2684
tt8329290,5.5,6191
tt8354582,4.6,1533
tt8354752,6,1732
tt8356942,5.6,43208
tt8358050,6.7,2179
tt8358220,5.4,5322
tt8359610,6.4,2105
tt8359654,7.2,1091
tt8359816,7.6,27985
tt8359822,6.6,5057
tt8359840,6.3,2744
tt8359842,6.9,6123
tt8359848,6.9,88757
tt8360266,6.9,1334
tt8360326,7.5,2065
tt8360352,7.8,2752
tt8360902,2.9,1800
tt8361028,5.9,39360
tt8361196,3.3,4578
tt8362228,6.4,1332
tt8362736,5.8,2182
tt7895904,4.2,3586
tt7897050,7.1,1414
tt7897102,6.2,3213
tt7897306,6.5,2722
tt7897330,3.8,14336
tt7897348,5.6,3840
tt7897432,5.5,1141
tt7897478,5.4,2942
tt7978758,7.2,13274
tt7978912,6.9,3472
tt7979042,6,1850
tt7979142,5.6,21433
tt7979492,3.8,4021
tt7979580,7.6,140590
tt7980006,6.3,1169
tt7981260,3.7,1177
tt7981492,4.2,2224
tt7981562,7,3186
tt7983794,7.7,7184
tt7983844,6.3,5837
tt7983894,6.5,26230
tt7984734,7.4,297432
tt7984766,7.3,174559
tt7985576,7.6,54222
tt7985648,6.3,43758
tt7985692,6.3,9214
tt7985704,6.3,108268
tt7986222,7.3,4021
tt7986276,3.8,1349
tt7986672,6.2,2868
tt7988304,8,5345
tt7991508,6.1,13217
tt7991608,6.3,350748
tt7997042,6.2,1578
tt7997256,6.6,2549
tt7997932,7.1,1607
tt7997966,6.6,1106
tt7998242,7.8,9318
tt7998848,7.2,1865
tt8116380,6.3,1579
tt8116428,7.1,10485
tt8116574,6.6,1099
tt8116640,5.9,3952
tt8118950,7.8,1385
tt8119680,6.7,2777
tt8119752,6.5,23768
tt8119844,6,1264
tt8122018,6.4,2077
tt8123618,6.4,1588
tt8123728,3.8,1137
tt8125842,7,1260
tt8126390,6.5,2249
tt8128188,6.2,9630
tt8128276,6,4871
tt8128344,7.3,6703
tt8129006,6.9,4650
tt8129450,7.6,9570
tt8129610,7,1917
tt8129682,3.6,1377
tt8129794,6.3,7627
tt8129806,7.1,19336
tt8130518,3.8,4670
tt8130558,5.1,2773
tt8130904,5.4,5090
tt8130968,7.7,34212
tt8132700,6.5,11112
tt8132778,6.5,3061
tt8133888,4.3,1017
tt8134186,7.6,56379
tt8134470,7.4,116081
tt8134742,5.4,20011
tt8135494,7.7,8002
tt8135550,6.3,1384
tt8136908,7.1,1021
tt8139230,9,3109
tt8139850,7,1361
tt8139862,8.5,3982
tt8170298,3.6,2637
tt8170998,3.5,1246
tt8171974,5.9,1403
tt8173728,7.5,5879
tt8174330,7.7,1409
tt8174412,6.2,4371
tt8174510,6.7,1640
tt8174628,5.6,1068
tt8176040,5.3,6471
tt8176054,8.6,20355
tt8176578,6.6,9569
tt8178468,6.7,1022
tt8178486,6,16317
tt8178634,7.8,201111
tt8178650,7.6,7888
tt8178762,4.9,2269
tt8178958,5.8,2571
tt8178992,3.9,1562
tt8179024,5.3,8151
tt8179162,6.9,4613
tt8179388,5.3,27016
tt8179402,6.8,63732
tt8179470,6.3,6219
tt8180482,6.7,2596
tt8184202,7.4,1093
tt8184766,6.5,1803
tt8185004,8.5,1177
tt8185182,7.1,10537
tt8186318,6.7,6497
tt8186932,5.8,3124
tt8188114,7.2,8232
tt8188610,6.1,3610
tt8188872,7.5,5212
tt8190688,7.6,6144
tt8191502,7.4,3481
tt8191620,5,2131
tt8286894,6.8,3579
tt8286926,7.7,6355
tt8287690,6.8,1525
tt8288450,6.7,2575
tt8152324,4,2580
tt8155182,5,6514
tt8155288,6.2,94841
tt8157074,6.6,2267
tt8160064,7.7,2675
tt8160178,7.6,3260
tt8160262,5.5,4183
tt8160834,5.5,14392
tt8160864,4.1,7971
tt8161166,6.7,2055
tt8163224,5.6,1455
tt8164448,7.8,1252
tt8164794,6.6,3837
tt8165086,6.8,1973
tt8165192,6.5,6818
tt8168186,7,7316
tt8168678,7,7908
tt8168992,4.5,1839
tt8169088,8,1180
tt8169446,5.5,24394
tt8169552,7.1,2697
tt8239736,4.4,2007
tt8239806,6.1,1693
tt8239946,8.2,73297
tt8240250,5.8,1757
tt8241000,5.5,3881
tt8241872,6.7,2626
tt8241876,5.5,5546
tt8242084,6.4,41048
tt8242160,5.9,3757
tt8242548,5.6,55366
tt8242904,8,24495
tt8243158,7.5,1128
tt8243374,8.1,1918
tt8244298,4.4,2112
tt8244578,4.5,1916
tt8244784,6.6,150943
tt8246392,5.6,3458
tt8247470,7,2318
tt8249034,7.3,1352
tt8250512,6.4,2024
tt8251378,8,3345
tt8253044,7.8,2906
tt8254348,8.5,10897
tt8254556,7.2,17909
tt8254592,7.5,6502
tt8254880,7.5,6042
tt8255490,5.2,1339
tt8255890,5.5,1267
tt8258074,7.4,12457
tt8258502,5.4,13217
tt8258510,5.8,1101
tt8258938,7.5,1098
tt8259114,7.4,9912
tt8259142,7.3,10964
tt8259916,6.8,1571
tt8260226,7,3120
tt8260948,7.7,1134
tt8262802,5.7,12374
tt8263936,6.7,5221
tt8264546,7.1,1417
tt8265174,7,3030
tt8265928,6.9,7068
tt8266310,6.9,28448
tt8266452,6.3,1155
tt8267604,8.4,122309
tt8268302,7.4,2018
tt8268916,3.3,3817
tt8269120,5.3,4931
tt8269248,6.9,12916
tt8269398,7.7,1733
tt8269552,7,5380
tt8269566,5.3,1646
tt8270482,6.5,1485
tt8270592,7.7,13491
tt8270664,4,2127
tt8271176,7.2,1907
tt8273104,5.4,1912
tt8274146,7,1266
tt8277246,5.9,2914
tt8278648,6.3,1005
tt8282042,6.6,5210
tt8282830,7,1801
tt8284230,9.4,2208
tt8284860,4.4,3388
tt8285216,7.3,12339
tt8331988,7,2269
tt8332130,7.7,13058
tt8332438,8.1,32421
tt8332454,4.8,6173
tt8332658,7.9,1379
tt8332666,4.9,3344
tt8332798,6.8,11088
tt8332802,4.9,5121
tt8332808,4,1741
tt8332922,7.2,317769
tt8333746,6.3,15748
tt8333978,7.1,11111
tt8335218,7.8,4537
tt8335482,5.4,1744
tt8335880,7,3149
tt8336340,5.3,8869
tt8337158,5.9,9482
tt8337264,6.3,28607
tt8337290,5.2,10521
tt8337320,6.7,6531
tt8337662,7.5,3233
tt8338076,6.4,4712
tt8338762,6.2,20553
tt8339704,4.2,1947
tt8342680,6.1,6704
tt8342862,7.5,32881
tt8343642,7.5,1115
tt8343886,6.6,1798
tt8344332,7.9,1540
tt8344544,7.3,1307
tt8345300,5.8,9580
tt8347410,6.8,1270
tt8347960,4.9,6337
tt8348022,4.1,3669
tt8350360,5.9,100310
tt8351480,6.2,4672
tt8351520,7.2,1047
tt8351646,5.9,1577
tt8351882,5.6,2543
tt8354062,6.9,18039
tt8354112,7.5,7522
tt8354218,6.2,3776
tt8354344,4.4,2485
tt8402090,1.2,10586
tt8403536,7.1,8563
tt8403570,6.5,1938
tt8403622,5.9,3795
tt8403664,7.6,18587
tt8404094,7.5,9940
tt8404256,5.4,47961
tt8404272,6.4,1385
tt8404520,5.7,5139
tt8404614,7.6,145605
tt8405810,6.7,2858
tt8406660,4.3,3535
tt8406738,6.4,3571
tt8406744,6.9,1760
tt8406866,5,1543
tt8409626,5.9,6176
tt8409970,7.7,1691
tt8411144,6.2,6882
tt8413338,8.5,21185
tt8415352,2.6,2045
tt8415836,7,63875
tt8416396,6.2,1204
tt8416494,7.7,62989
tt8417168,5.3,1104
tt8417308,7,12252
tt8418652,5.6,1254
tt8419594,5.4,1614
tt8420184,9,177636
tt8420670,5.9,1256
tt8421152,8,2173
tt8421350,7,102792
tt8422468,7.6,1136
tt8422802,7,1395
tt8449154,4.8,2936
tt8451018,6.5,1687
tt8451638,6.9,2868
tt8451888,7.1,1624
tt8452136,5.9,1240
tt8452308,6.8,3640
tt8452344,6.4,3757
tt8453458,7.8,2705
tt8453986,7.2,4082
tt8456094,7.3,2736
tt8456098,6.4,14397
tt8456154,7.4,1714
tt8456190,5.6,2014
tt8457792,5.8,1584
tt8458202,6.7,3138
tt8458582,6.8,1554
tt8458718,7.6,4610
tt8458736,6.5,1597
tt8459250,7.1,2888
tt8461224,4.9,17032
tt8461958,7.2,1100
tt8462412,6.9,5293
tt8462814,6.4,1058
tt8463714,6.6,12880
tt8464364,3.2,2430
tt8466564,7,258876
tt8466726,6.7,2177
tt8467296,5.7,1011
tt8521376,7.2,3013
tt8521718,6.3,15637
tt8521736,6.2,6919
tt8521778,6.2,38289
tt8521876,5.7,34385
tt8522006,6.6,53021
tt8522820,7.3,8472
tt8523028,5.5,1865
tt8523042,8.1,14460
tt8523334,6.5,6265
tt8524580,7.8,1612
tt8524650,5.1,1276
tt8526164,6.9,1223
tt8526370,6.4,7369
tt8526872,7.2,67795
tt8526988,4,1201
tt8527842,7.5,1838
tt8529134,5.9,1122
tt8529186,6.2,3104
tt8529512,7.1,2603
tt8530456,7.4,4770
tt8530978,6.4,6372
tt8531222,8.2,27766
tt8531658,6.4,1498
tt8535180,5.1,6460
tt8535968,7.8,16417
tt8537578,6,1913
tt8538552,5.9,1204
tt8539280,4.8,1071
tt8540808,6.4,2084
tt8542964,6.2,25569
tt8543208,8,2355
tt8543390,7.9,39779
tt8595016,7.1,1934
tt8595140,5.9,14446
tt8595350,8.9,1264
tt8595586,5.9,1626
tt8595740,8.6,3433
tt8595766,8.9,27545
tt8595774,6.5,1369
tt8596744,6.1,1284
tt8597594,4.2,16296
tt8599746,6,1721
tt8602654,8.7,3332
tt8609660,6.8,6946
tt8610036,3.7,4690
tt8610082,7,10622
tt8610212,6.6,2884
tt8610436,7.8,6513
tt8613070,8,125225
tt8613876,4.9,7048
tt8613908,6.7,3917
tt8614536,7.8,1228
tt8615136,5.8,1921
tt8615732,6.1,1417
tt8615822,4.7,15971
tt8618118,6,6118
tt8618654,8.1,8087
tt8619812,6.5,1941
tt8619822,6.5,4330
tt8652728,7.5,37225
tt8652818,8.3,13805
tt8655470,7.4,12231
tt8655574,6.2,1751
tt8655736,7.8,3955
tt8655738,3.4,3841
tt8656686,5.5,9022
tt8659750,5.1,1260
tt8660422,6.4,1142
tt8660788,6.1,1566
tt8661814,6.6,2970
tt8661868,6.7,1469
tt8663446,3.4,1548
tt8663516,5.7,60129
tt8664050,6.7,1050
tt8664988,6,11974
tt8665624,8.3,1369
tt8665634,8.1,3750
tt8665746,6.9,3649
tt8665900,6.3,1783
tt8667202,5.4,2251
tt8667334,5.1,1562
tt8667404,6.8,1249
tt8667828,5.7,2001
tt8667956,6.5,13976
tt8670784,6.5,3744
tt8671462,3.2,2217
tt8672856,6,30337
tt8673610,7.5,3558
tt8675288,5,2097
tt8675532,5,1289
tt8676426,6.6,3340
tt8702938,6,4639
tt8703884,5.3,1292
tt8704802,6.7,6308
tt8706884,5.8,1746
tt8706988,5.9,1948
tt8707374,5.4,10043
tt8707922,5.4,22846
tt8708280,7.7,7099
tt8708304,4.8,3666
tt8708564,4.8,1132
tt8708802,6.7,1356
tt8288836,5.6,1433
tt8289480,6.9,13403
tt8289758,6.6,2847
tt8289930,8.5,58901
tt8290362,6.8,9654
tt8290476,4.7,1726
tt8290478,4.5,1299
tt8290698,7.4,7188
tt8291224,8.2,80835
tt8291284,7.5,90144
tt8291806,7.5,66707
tt8294204,6.7,1492
tt8295286,2.7,1182
tt8295472,6.7,36049
tt8295694,7.1,1523
tt8295976,5.9,1700
tt8296030,6.4,13555
tt8296660,5.4,1528
tt8297022,7.1,4009
tt8297300,5.6,1158
tt8299654,8,3676
tt8299768,6.4,13291
tt8300034,6.2,1968
tt8300324,7.3,5558
tt8300786,6.6,1885
tt8302382,6.9,7769
tt8302918,5.5,4413
tt8303474,6.7,16868
tt8303612,6.1,1332
tt8304276,5.8,1727
tt8304386,4.4,2881
tt8304498,7,8598
tt8304608,7.1,9996
tt8305116,7.1,2548
tt8305218,5.7,5922
tt8305372,6.9,1177
tt8305692,4.1,1735
tt8305806,5.8,21485
tt8305852,6.3,6934
tt8376234,6.2,16626
tt8376430,7.4,3060
tt8377736,3.5,1532
tt8378068,5.5,2120
tt8378126,7,16773
tt8378420,6.6,1290
tt8380776,4.7,6299
tt8382834,6.1,1281
tt8385148,6.1,118198
tt8385420,6.5,6992
tt8385474,7.4,32391
tt8385496,7.4,6085
tt8386654,5.1,1619
tt8386898,6,3395
tt8386958,5.8,2089
tt8387348,7.5,9092
tt8387464,3.6,2182
tt8387918,6.5,1316
tt8388390,7.2,32343
tt8388508,7.3,11284
tt8390274,8.2,1069
tt8390342,7.1,7651
tt8390612,6.5,1802
tt8391976,7.3,2718
tt8392006,8.2,20910
tt8393332,5.4,6658
tt8362852,7.3,29304
tt8362964,5.1,2288
tt8363040,7.2,1427
tt8363392,3.9,5412
tt8363914,7.1,2948
tt8364132,7.7,1887
tt8364138,6.6,3291
tt8364356,7.9,1605
tt8364368,6.1,101691
tt8364418,7.1,3104
tt8365398,6.4,1152
tt8366502,4.5,4479
tt8366590,2.3,17802
tt8367080,6.4,1698
tt8367084,5.9,2895
tt8367184,5.6,3934
tt8367694,6.5,1853
tt8367814,7.8,451353
tt8368032,7.1,1940
tt8368294,5,2842
tt8368368,7.1,70840
tt8368380,5.6,1139
tt8368394,6.1,2985
tt8368406,5.9,88517
tt8368408,6.1,55293
tt8368512,7.2,80998
tt8369840,5.3,40133
tt8370274,3.7,2751
tt8371236,5.3,1442
tt8371772,6.7,1197
tt8372094,5.4,7791
tt8372298,6.5,31909
tt8373206,5.8,18620
tt8374266,6.8,1355
tt8374436,5.9,1938
tt8425034,5,1671
tt8425058,7,18287
tt8425308,7.2,3951
tt8425310,6.7,3002
tt8425404,7.2,13896
tt8425516,6.5,1416
tt8425532,7.8,19658
tt8426594,5.6,10597
tt8426854,6.1,3397
tt8426926,4.7,57705
tt8427036,5.5,1364
tt8427140,6.4,5921
tt8427538,7.6,1380
tt8428550,5.3,1137
tt8429428,8,1265
tt8430044,6.5,1955
tt8430054,7.9,21015
tt8430234,7,1329
tt8430356,7.8,8979
tt8430598,6.1,14197
tt8431078,4.5,4144
tt8431322,7.2,2509
tt8433210,4,11852
tt8433216,6.6,4298
tt8433858,5.9,1592
tt8434110,6.8,3764
tt8434380,6.4,2858
tt8434720,7.9,2255
tt8435002,4.2,9745
tt8435268,6.1,2241
tt8435308,6.2,2061
tt8435344,2.2,2963
tt8435892,6.6,2043
tt8436026,7.2,8348
tt8438524,6.9,5750
tt8439204,6.9,1058
tt8439812,6.4,1046
tt8439854,6.4,13959
tt8439860,6.7,1573
tt8439934,3.9,2686
tt8442220,4.8,1250
tt8442644,6,17356
tt8443704,7.3,7977
tt8447170,4.9,1024
tt8495600,6.3,1107
tt8496638,7.3,1331
tt8497680,8.2,1445
tt8497794,7.6,1836
tt8498184,6.3,3071
tt8499638,6.6,1390
tt8500060,6.8,2269
tt8500086,7,2676
tt8502324,6.8,1652
tt8503508,5.4,1042
tt8503618,8.3,136877
tt8504014,6.8,23896
tt8506840,7.3,2340
tt8506874,7.3,1256
tt8508734,6.4,53948
tt8509922,7.6,2590
tt8510324,4.7,9393
tt8510350,5.6,7434
tt8510382,7.1,9617
tt8510488,6.2,18943
tt8510508,7.4,1320
tt8511466,5.6,2669
tt8514696,6.6,1008
tt8514848,5.3,2572
tt8515016,8.1,11497
tt8515062,7.9,2105
tt8515700,6.5,2154
tt8517780,7.5,3331
tt8518136,7.7,22355
tt8518302,5,2230
tt8544498,6.7,56226
tt8545482,5.1,6079
tt8545636,4.2,1149
tt8546144,6.6,1047
tt8547768,3.3,1921
tt8548792,2.9,3226
tt8548830,6.4,1952
tt8549254,3.4,1447
tt8550054,6.3,25960
tt8550208,6.7,6581
tt8550514,5.7,1229
tt8550732,7.4,47495
tt8550800,7.6,113879
tt8553606,6.8,1965
tt8555248,6.2,1526
tt8559532,5.8,6644
tt8560172,5,2844
tt8560918,7.7,1912
tt8560994,9.6,4579
tt8561086,8,7593
tt8561690,5.7,3189
tt8562562,7.5,3385
tt8563452,5.3,5110
tt8564902,4.1,7534
tt8565136,6.7,2702
tt8620154,6.5,1445
tt8620646,4.9,2621
tt8622160,4.2,17109
tt8622232,2.5,1057
tt8623904,6.5,105580
tt8629748,6.2,105574
tt8632862,7.2,21419
tt8633062,7.3,27071
tt8633296,1.8,1224
tt8633462,8,41558
tt8633464,6.6,26005
tt8633478,6.7,111140
tt8633518,6,2798
tt8633560,5.5,1280
tt8633748,6,1248
tt8633950,6.6,1740
tt8634192,6.2,2676
tt8634202,6.6,3501
tt8634332,8.1,64065
tt8634348,1.6,1933
tt8635092,6.6,8143
tt8636456,3.2,1416
tt8637336,6.7,1382
tt8637428,7.5,75236
tt8637440,6.7,5513
tt8637498,5.8,7772
tt8637504,8.1,6437
tt8638066,3.1,1474
tt8638420,8.1,1720
tt8638524,3.4,2207
tt8638640,7.4,3883
tt8639136,6.8,7646
tt8639326,3.7,1763
tt8641686,9,2443
tt8647310,6.2,9158
tt8647400,6.5,10892
tt8647924,7,1597
tt8648696,7.8,4309
tt8648880,6.8,1889
tt8649186,7.7,23771
tt8649190,5.7,1908
tt8649252,6.9,8115
tt8649344,7,6620
tt8651780,3.8,3205
tt8651972,8,1156
tt8652584,4.6,2271
tt8652642,6.4,15404
tt8679236,8.3,21371
tt8679520,7.6,1668
tt8680006,7.5,3340
tt8680560,7,1873
tt8680948,5.9,2442
tt8681148,8.3,22113
tt8681422,6.7,1982
tt8682948,7.8,42307
tt8683020,8,1110
tt8685324,7.6,20062
tt8685520,3.4,1069
tt8688634,6.7,80127
tt8688814,8.2,31318
tt8688912,7.7,2588
tt8689290,4.4,5044
tt8690440,6.6,5079
tt8690518,7.3,5876
tt8690728,7.3,12845
tt8690776,6.6,12124
tt8690814,8.4,2611
tt8690890,7.8,6192
tt8690918,8,85173
tt8693266,6.4,9084
tt8693770,7.7,1200
tt8693818,6.6,1357
tt8694228,5,1951
tt8694364,8.3,36974
tt8694374,5.8,1865
tt8694398,6.1,1721
tt8694594,6.5,2358
tt8695030,5.4,101111
tt8696440,6.8,3168
tt8696458,6.5,1025
tt8696768,7.9,2291
tt8697554,7.5,1117
tt8697870,7.4,29406
tt8698084,7.5,1203
tt8698956,4.6,8324
tt8699270,6.8,2881
tt8700938,5.5,1000
tt8725166,7.4,8560
tt8725958,6.7,1840
tt8726098,6.4,1494
tt8726102,7.8,2748
tt8726116,6.2,1635
tt8726180,5.8,1534
tt8727582,7.1,5195
tt8729932,3.8,1625
tt8732914,6.7,2553
tt8733898,6.9,4682
tt8736278,7.5,1057
tt8736336,5.7,2089
tt8737152,8.6,13246
tt8737608,6.5,4153
tt8737614,7.3,5983
tt8738964,7.3,7085
tt8739582,5.8,1356
tt8739752,7.3,15119
tt8740614,7.7,59900
tt8740778,6.5,5703
tt8740790,7.4,215714
tt8740976,6.9,89503
tt8741290,7.4,26133
tt8741368,4.3,1695
tt8741648,6,8912
tt8743032,5,4367
tt8743064,5.3,12182
tt8744094,6.1,1321
tt8745676,7.4,39993
tt8745960,6,11568
tt8746226,6.2,2064
tt8746310,6,1217
tt8746404,3.3,5391
tt8746478,7.9,8081
tt8747160,5.4,10490
tt8747308,6.7,1722
tt8747450,6.9,11267
tt8747460,7.3,1869
tt8747548,6.9,2506
tt8747560,8.4,2182
tt8747882,7.1,1995
tt8747928,7,1066
tt8748256,5.8,4328
tt8748608,5,3754
tt8749074,7.1,1323
tt8749198,8.1,44319
tt8749922,5,1064
tt8749962,7.1,1892
tt8750122,4.1,1201
tt8750570,6.2,11884
tt8829128,5.9,3266
tt8829830,5.5,15829
tt8836988,6.6,23771
tt8837018,6.8,1076
tt8840224,3.8,1792
tt8840400,7.2,1577
tt8844062,5.5,4051
tt8846176,6.3,10398
tt8847712,7.1,165148
tt8850222,5.5,42850
tt8851084,6.2,2186
tt8851148,5.9,11938
tt8851668,6.1,28980
tt8852558,6.9,2825
tt8852644,7.8,1566
tt8855592,7.1,6550
tt8929142,8.2,1588
tt8933672,9.5,1138
tt8934918,6.6,2056
tt8936646,6.8,286667
tt8941380,3.6,1061
tt8941422,2.2,4108
tt8395220,5.2,1133
tt8396128,7.2,4843
tt8396188,4.9,1204
tt8396238,8.1,1893
tt8396294,4.9,2549
tt8396314,7.5,3299
tt8396480,6.8,1382
tt8396492,8.2,3623
tt8398600,8.4,166825
tt8398928,3.3,1685
tt8399288,6.4,12625
tt8399658,5.9,3066
tt8399664,7.2,20442
tt8399690,7.2,2215
tt8399718,4.6,1126
tt8399720,7.9,6658
tt8400584,5.2,3789
tt8400758,4,10638
tt8470384,9.1,1017
tt8472964,7.6,4891
tt8475274,7.3,1463
tt8476998,6.8,1789
tt8477134,6.4,1325
tt8478162,7.3,13198
tt8478554,7,1922
tt8478602,5.1,5496
tt8479346,2.9,3130
tt8480678,3.2,2003
tt8482074,5,2655
tt8482492,3.2,2755
tt8482584,6.9,9866
tt8483182,8.7,3563
tt8484012,6.3,4338
tt8484160,6.4,4775
tt8484586,6.8,1043
tt8484942,4.7,2470
